,pole_id,vgp_id,Name,slat,slon,n,dec,inc,k,α95,VGP_lat,VGP_lon,K,dp,dm,A95,age,2_sigma,min_age,max_age,error_dist,lithology,Q,kept_by_auth,ref,age ref,comments (Q breakdown),paleolatitude,vgp_lat,vgp_lon,vgp_lat_rev,vgp_lon_rev,vgp_lat_SH,vgp_lon_SH,comments on age,dip_dir,dip,comments (x = excluded)
82,VGPs_NAM\11,21,sr34,43.8859,247.19945,8.0,205.4,-48.9,564.7,2.4,-65.9,49.0,,,,,0.945,0.06,,,normal,volcanic,,,Tauxe et al. (2004),,plateau age,-29.819642553796932,-65.44618898421999,183.62082395448545,65.44618898421999,3.620823954485445,-65.44618898421999,183.62082395448545,,,,
83,VGPs_NAM\11,22,sr36,43.84273,247.30639,6.0,197.1,-63.8,258.5,4.3,-77.8,9.1,,,,,,,,,,volcanic,,,Tauxe et al. (2004),,,-45.45850138791043,-77.75189512276393,143.76443294019805,77.75189512276393,323.76443294019805,-77.75189512276393,143.76443294019805,,,,
84,VGPs_NAM\11,23,sr37,43.53289,248.29368,5.0,175.6,-53.9,150.4,6.4,-80.3,130.1,,,,,,,,,,volcanic,,,Tauxe et al. (2004),,,-34.43730808915183,-80.28650991200992,270.3191369757271,80.28650991200992,90.31913697572708,-80.28650991200992,270.3191369757271,,,,
85,VGPs_NAM\11,24,sr39,43.57494,248.26583,6.0,187.3,-47.7,167.5,5.3,-74.1,87.5,,,,,,,,,,volcanic,,,Tauxe et al. (2004),,,-28.78847881414098,-74.09915152284437,224.28303760939625,74.09915152284437,44.283037609396246,-74.09915152284437,224.28303760939625,,,,
86,VGPs_NAM\11,25,sr40,44.15663,248.57442,5.0,192.9,-60.7,328.1,4.2,-80.3,31.5,,,,,0.39,0.038,,,normal,volcanic,,,Tauxe et al. (2004),,plateau age,-41.70070335359396,-80.25202350350261,168.68525891014042,80.25202350350261,348.6852589101404,-80.25202350350261,168.68525891014042,,,,
87,VGPs_NAM\11,26,sr42,44.18629,248.67201,5.0,21.6,52.7,5.4,36.4,70.0,226.9,,,,,,,,,,volcanic,,,Tauxe et al. (2004),,excluded by authors,33.27864509096792,70.02395094745505,4.401383651451397,-70.02395094745505,184.4013836514514,-70.02395094745505,184.4013836514514,,,,
88,VGPs_NAM\12,1,1C601,37.58,241.18,12.0,20.8,59.9,116.0,4.1,73.6,313.1,,,,,2.71,0.2,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple [1963]," McGee Mtn. basalt overlain by McGee Till, Normal polarity, 2.71 ± 0.10 Ma (ref. 3, sample KA973).",40.77925684375496,73.60322339139334,313.46250874605005,-73.60322339139334,133.46250874605005,-73.60322339139334,133.46250874605005,,,,
89,VGPs_NAM\12,2,2C576,37.72,240.89,6.0,11.0,43.6,160.0,5.3,74.6,20.5,,,,,,,2.6,3.2,linear,volcanic,,y,"Mankinen, 2008","Bailey, R. A., G. B. Dalrymple, and M. A. Lanphere (1976), Volcanism, structure, and geochronology of Long Valley caldera, Mono County, California, J. Geophys. Res., 81, 725–744, doi:10.1029/JB081i005p00725.","  Basalt of San Joaquin Mtn Normal Polarity and age ref. 4, unit S16. 3.23 ± 0.10 Ma. Cox et al. [1963b]",25.46115403772094,74.59597605469573,20.45573054732671,-74.59597605469573,200.4557305473267,-74.59597605469573,200.4557305473267,,,,
90,VGPs_NAM\12,3,2C582,37.73,240.88,9.0,332.4,64.6,34.0,9.0,67.9,183.1,,,,,,,2.6,3.2,linear,volcanic,,y,"Mankinen, 2008","Bailey, R. A., G. B. Dalrymple, and M. A. Lanphere (1976), Volcanism, structure, and geochronology of Long Valley caldera, Mono County, California, J. Geophys. Res., 81, 725–744, doi:10.1029/JB081i005p00725.","  Devils Postpile, Calif. 1:62500 quadrangle (1953). Basalt of San Joaquin Mtn.  normal polarity",46.47874600928713,67.87849672220686,182.97020073741604,-67.87849672220686,2.970200737416036,-67.87849672220686,2.970200737416036,,,,
91,VGPs_NAM\12,4,2C591,37.71,240.87,7.0,351.1,69.4,53.0,8.4,73.5,221.8,,,,,,,2.6,3.2,linear,volcanic,,y,"Mankinen, 2008","Bailey, R. A., G. B. Dalrymple, and M. A. Lanphere (1976), Volcanism, structure, and geochronology of Long Valley caldera, Mono County, California, J. Geophys. Res., 81, 725–744, doi:10.1029/JB081i005p00725.","  Devils Postpile, Near bottom of section of basalt flows on San Joaquin normal polarity",53.065963816025054,73.45082107533663,221.82096258176685,-73.45082107533663,41.82096258176685,-73.45082107533663,41.82096258176685,,,,
92,VGPs_NAM\12,5,3D107,39.22,239.91,5.0,26.8,57.6,88.0,8.2,69.2,324.1,,,,,2.52,0.14,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple [1964a] and Doell et al. [1966],"  Tahoe, Calif.-Nev. 1:62500 quadrangle (1955). Andesite flow on north side of Watson Creek along Hwy 28 Normal polarity (ref. 14, unit S20), Age = 2.52 ± 0.07 Ma (refs. 14 and 15).",38.233653443993425,69.14525320748561,324.08428916055465,-69.14525320748561,144.08428916055465,-69.14525320748561,144.08428916055465,,,,
93,VGPs_NAM\12,6,3V101,37.56,240.8,8.0,350.1,51.0,50.0,7.9,80.0,117.8,,,,,3.35,0.2,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple [1964a]," Devils Postpile, Calif. 1:62500 quadrangle (1953). Basalt flow on north side of trail between Sheep Crossing and Snake Meadow near BM 6711 Normal polar- ity (ref. 14, unit S23).  Age = 3.35 ± 0.10 Ma (ref. 15, sample KA1187).",31.693197163513418,79.97057396427319,117.94048954153783,-79.97057396427319,297.94048954153783,-79.97057396427319,297.94048954153783,,,,
94,VGPs_NAM\12,7,3V121,37.74,241.43,8.0,324.9,59.0,610.0,2.2,62.7,166.6,,,,,3.4,0.14,,,normal,volcanic,,y,"Mankinen, 2008","Dalrymple and Lanphere [1971], Doell et al. [1966], Dalrymple [1964a], Huber and Rinehart [1967]"," Casa Diablo Mtn, Calif. 1:62500 quadrangle (1953). Benton Range basalt, Normal polarity (ref. 14, unit S22), Age = 3.40 ± 0.07 Ma (refs. 9, 14, 15, and 18).",39.76518738415266,62.727250974855586,166.7278682314984,-62.727250974855586,346.7278682314984,-62.727250974855586,346.7278682314984,,,,
95,VGPs_NAM\12,8,3V148,37.61,241.0,6.0,183.2,-47.2,176.0,5.1,-80.4,223.8,,,,,3.11,0.04,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple [1964a] and Doell et al. [1966]," Mt. Morrison, Calif. 1:62500 quadrangle (1953). Basalt flow, Age = 3.11 ± 0.02 Ma (refs. 14 and 15), Reversed polarity (ref. 14, unit S21)",-28.36686740756055,-80.37690806629742,223.91252474888086,80.37690806629742,43.912524748880855,-80.37690806629742,223.91252474888086,,,,
96,VGPs_NAM\12,9,3X020,35.25,252.31,8.0,352.4,53.4,241.0,3.6,83.6,152.6,,,,,2.81,0.16,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen 2008: Dalrymple et al., 1967"," San Mateo, N. Mex. Lava flow capping La Jara Mesa,  Normal polarity.",33.95043373534103,83.61238996686684,152.75153490525202,-83.61238996686684,332.751534905252,-83.61238996686684,332.751534905252,,,,
97,VGPs_NAM\12,10,3X031,35.22,252.26,7.0,330.1,69.1,84.0,6.6,62.7,211.1,,,,,2.81,0.16,,,normal,volcanic,,y,"Mankinen, 2008","Mankinen 2008: Dalrymple et al., 1967"," Lobo Springs, N. Mex. 1:24000 quadrangle (1957). East side of East Grants Ridge,  Normal polarity.",52.630096274226844,62.64645971626191,211.07542734891268,-62.64645971626191,31.075427348912683,-62.64645971626191,31.075427348912683,,,,
98,VGPs_NAM\12,11,3X038,35.22,252.26,8.0,341.3,78.0,57.0,7.4,56.5,239.1,,,,,2.81,0.16,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple et al. [1967]," Lobo Springs, N. Mex. Perlite sampled in quarry  Normal polarity. Age = 2.81 ± 0.08 Ma. Polarity and age ref. 7, unit W12.",66.96901833472185,56.45883064524777,239.1387026403406,-56.45883064524777,59.1387026403406,-56.45883064524777,59.1387026403406,,,,
99,VGPs_NAM\12,12,4D082,36.17,253.65,6.0,8.5,50.6,210.0,4.6,81.4,15.4,,,,,,,1.12,4.6,linear,volcanic,,y,"Mankinen, 2008","Mankinen 2008: ""Luedke and Smith [1978] report an unpublished age of 2.9 ± 0.1 Ma near these two sites. Gardner et al. [1986] consider a minimum time span of 4.6 to 1.45 or 1.12 Ma for this unit.

                                
                        
                
        "," Abiquiu, N. Mex.  Basalt flow  Agua Caliente. Normal polarity.",31.329291114571195,81.43936624291393,15.634912558421036,-81.43936624291393,195.63491255842104,-81.43936624291393,195.63491255842104,,,,
100,VGPs_NAM\12,13,4D090,36.16,253.66,7.0,342.1,49.9,159.0,4.8,74.1,148.8,,,,,,,1.12,4.6,linear,volcanic,,y,"Mankinen, 2008","Mankinen 2008: ""Luedke and Smith [1978] report an unpublished age of 2.9 ± 0.1 Ma near these two sites. Gardner et al. [1986] consider a minimum time span of 4.6 to 1.45 or 1.12 Ma for this unit.

                                
                        
                
        "," Abiquiu, N. Mex. Basalt flow east of Polvadera Road. Stratigraphically above unit 4D082. Normal polarity.",30.700531159989076,74.12479013332853,148.70661154217441,-74.12479013332853,328.7066115421744,-74.12479013332853,328.7066115421744,,,,
101,VGPs_NAM\12,14,4D183,35.76,253.74,7.0,355.0,45.0,166.0,4.7,79.8,100.1,,,,,,,1.12,4.6,linear,volcanic,,y,"Mankinen, 2008","Mankinen 2008: """"Normal polarity sites 4D183 and 4D191 most likely belong to the Gauss Chron, on the basis of the time span for the unit as described in the previous section (i.e. Luedke and Smith [1978] report an unpublished age of 2.9 ± 0.1 Ma near these two sites. Gardner et al. [1986] consider a minimum time span of 4.6 to 1.45 or 1.12 Ma for this unit.)"," Frijoles, N. Mex. Basalt flow Upper Frijoles Falls. Normal polarity.",26.56505117707799,79.86258670339477,100.02899933033382,-79.86258670339477,280.0289993303338,-79.86258670339477,280.0289993303338,,,,
102,VGPs_NAM\12,15,4D191,35.77,253.74,7.0,352.9,45.8,91.0,6.4,79.5,110.9,,,,,,,1.12,4.6,linear,volcanic,,y,"Mankinen, 2008","Mankinen 2008: """"Normal polarity sites 4D183 and 4D191 most likely belong to the Gauss Chron, on the basis of the time span for the unit as described in the previous section (i.e. Luedke and Smith [1978] report an unpublished age of 2.9 ± 0.1 Ma near these two sites. Gardner et al. [1986] consider a minimum time span of 4.6 to 1.45 or 1.12 Ma for this unit.)"," Frijoles, N. Mex. Basalt flow sampled on NE side of Canon de los Frijoles, Normal polarity.",27.21047312363781,79.52321350598105,110.93377871743769,-79.52321350598105,290.9337787174377,-79.52321350598105,290.9337787174377,,,,
103,VGPs_NAM\12,16,9E224,36.13,242.24,10.0,347.0,70.4,552.0,2.1,69.6,220.3,,,,,3.54,0.16,,,normal,volcanic,,y,"Mankinen, 2008",Duffield et al. [1980]," Haiwee Res., Calif. Andesite flow. Normal polarity. Age = 3.54 ± 0.08 Ma (ref. 19, locality 40)",54.542748191510164,69.52047980418173,220.34090364534237,-69.52047980418173,40.340903645342365,-69.52047980418173,40.340903645342365,,,,
104,VGPs_NAM\12,17,3V001,37.4,241.1,7.0,177.8,-49.0,480.0,2.8,-82.3,255.6,,,,,3.66,0.2,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple [1963]," Mt.Abbot, Calif.  Basalt flow 0.5 km west of Volcanic Knob. Reversed polarity (ref. 14, unit S27) Age = 3.66 ± 0.10 Ma (ref. 3, sample KA988)",-29.906832885567898,-82.28702994098155,255.45557070825967,82.28702994098155,75.45557070825967,-82.28702994098155,255.45557070825967,,,,
105,VGPs_NAM\12,18,3V085,36.2,241.55,8.0,173.2,-44.4,230.0,3.7,-78.4,273.6,,,,,3.56,0.2,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple [1963]," Hockett Peak, Calif. Basalt of Trout Meadows sampled SE Reversed polarity (ref. 14, unit S26) Age = 3.56 ± 0.10 Ma (ref. 3, sample KA1014).",-26.088041967536505,-78.34118772009236,273.3006143310412,78.34118772009236,93.30061433104117,-78.34118772009236,273.3006143310412,,,,
106,VGPs_NAM\12,19,3V093,37.37,240.92,7.0,188.2,-45.0,94.0,6.3,-77.1,206.0,,,,,3.57,0.2,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple [1964a] and Doell et al. [1966]," Kaiser Peak, Calif. Basalt flow north of South Fork San Joaquin River  Age = 3.57 ± 0.10 Ma (refs. 14 and 15).",-26.56505117707799,-77.16238506395455,205.87937164392042,77.16238506395455,25.87937164392042,-77.16238506395455,205.87937164392042,,,,
107,VGPs_NAM\12,20,3V109,37.51,240.83,8.0,208.3,-38.9,100.0,5.6,-61.1,175.3,,,,,3.6,0.2,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple [1964a]," Devils Postpile, Calif. Basalt near Pine Flat,  Reversed polarity (ref. 14, unit S25).  Age = 3.60 ± 0.10 Ma (ref. 15, sample KA1186).",-21.97156966715414,-61.107307536436565,175.3333286919493,61.107307536436565,355.3333286919493,-61.107307536436565,175.3333286919493,,,,
108,VGPs_NAM\12,21,3V167,38.55,240.22,8.0,169.3,-56.0,405.0,2.8,-81.3,320.3,,,,,4.87,0.14,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple [1964a]," Markleeville, Calif. Rhyolite of Nobel Canyon on Silver Peak Reversed polarity (ref. 7, unit W30). Age = 4.87 ± 0.07 Ma (ref. 15, samples KA1119 and KA1120).",-36.548818630164256,-81.28952804300161,320.2516001409111,81.28952804300161,140.25160014091108,-81.28952804300161,320.2516001409111,,,,
109,VGPs_NAM\12,22,3X001,35.58,249.95,8.0,172.5,-52.0,178.0,4.2,-83.1,316.7,,,,,,,2.2,6.87,linear,volcanic,,y,"Mankinen, 2008","Mankinen 2008: ""2.2 to 6.87 Ma [Luedke and Smith, 1978]."""," White Cone, Ariz.  Basalt flow  White Cone Peak. Reversed polarity.",-32.61805682214758,-83.12206590188404,316.5918290142041,83.12206590188404,136.5918290142041,-83.12206590188404,316.5918290142041,,,,
110,VGPs_NAM\12,23,3X013,35.58,249.95,5.0,179.5,-5.4,77.0,8.8,-81.3,252.7,,,,,,,2.2,6.87,linear,volcanic,,y,"Mankinen, 2008","Mankinen 2008: ""2.2 to 6.87 Ma [Luedke and Smith, 1978]."""," White Cone, Ariz. Basalt flow overlying unit 3X001 at same locality. Reversed polarity.",-2.7060091209700023,-57.122743999381186,250.87008062531194,57.122743999381186,70.87008062531194,-57.122743999381186,250.87008062531194,,,,
111,VGPs_NAM\12,24,4D174,35.83,253.6,8.0,357.0,65.1,659.0,2.4,-78.5,243.2,,,,,3.77,0.24,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple et al. [1967]," Frijoles, N. Mex. Rhyodacite of Cerro Grande sampled on NW side of Hwy 4. Normal polarity.  Age = 3.77 ± 0.12 Ma. Polarity and age ref. 7, unit W10.",47.12732236521266,78.48367039109516,243.32609664070867,-78.48367039109516,63.32609664070867,-78.48367039109516,63.32609664070867,,,,
112,VGPs_NAM\12,25,5G133,38.19,241.29,7.0,212.9,-58.9,126.0,5.4,-64.5,137.6,,,,,3.59,0.22,,,normal,volcanic,,y,"Mankinen, 2008",Dalrymple et al. [1967]," Huntoon Valley, Nev.-Calif. Basalt flow, southwest of Anchorite Pass.  Overlies unit 5G102. Reversed polarity.  Age = 3.59 ± 0.11 Ma. unit W21.",-39.65395915234495,-64.50511184396035,137.5969780133089,64.50511184396035,317.5969780133089,-64.50511184396035,137.5969780133089,,,,
113,VGPs_NAM\12,26,2C516b,37.56,241.38,8.0,98.3,81.4,162.0,4.4,33.4,261.4,,,,,3.35,0.2,,,normal,volcanic,,n,"Mankinen, 2008",Dalrymple [1963],"Casa Diablo Mtn, Calif. Four flow units of basalt of Owens Gorge,  Intermediate polarity. Age = 3.35 ± 0.10 Ma ( sample KA1013). Originally reported to possess a normal magnetic polarity, omitted because  VGP latitude > 55° away from the rotational axis
                                
                        
                
        ",73.17092681399708,33.39131975146384,261.4473275865591,-33.39131975146384,81.44732758655908,-33.39131975146384,81.44732758655908,,,,
114,VGPs_NAM\12,27,2D001b,39.35,239.81,4.0,0.2,51.1,176.0,6.9,82.4,58.7,,,,,2.52,0.14,,,normal,volcanic,,n,"Mankinen, 2008","Mankinen, 2008-correlation","Truckee, Calif.-Nev. Basalt near top of Alder Hill  Normal polarity. unit S14. Age originally reported for the unit is in error; Mankinen: ""The only other normal polarity flow sampled in the area was the lower Watson Creek flow (site 3D107) "" thus used age of 3D107 as the age
                    ",31.784706417202038,82.43296383415675,58.51889399999288,-82.43296383415675,238.51889399999288,-82.43296383415675,238.51889399999288,,,,
115,VGPs_NAM\12,28,3V012b,37.34,240.98,7.0,163.2,-46.0,23.0,12.7,72.7,300.7,,,,,3.55,0.2,,,normal,volcanic,,n,"Mankinen, 2008",Dalrymple [1963],"Kaiser Peak, Calif. Basalt flow  Devils Table near Mono Hot Springs. Reversed polarity (unit S24). Age = 3.55 ± 0.10 Ma (sample KA997).",-27.37354671943449,-72.70286768620775,300.6637237806722,72.70286768620775,120.66372378067223,-72.70286768620775,300.6637237806722,,,,
116,VGPs_NAM\12,29,5G102c,38.19,241.29,9.0,203.1,-43.1,85.0,5.6,-66.5,178.4,,,,,3.43,0.22,,,normal,volcanic,,n,"Mankinen, 2008",Dalrymple et al. [1967],"excluded becauseTectonically rotated, Huntoon Valley, Nev.-Calif. Perlite flow, Anchorite Pass. Reversed polarity. Age = 3.43 ± 0.11 Ma. Polarity and age ref. 7, unit W19.",-25.074504719202704,-66.46783532783415,178.41125449462447,66.46783532783415,358.4112544946245,-66.46783532783415,178.41125449462447,,,,
117,VGPs_NAM\12,30,5G113c,38.19,241.29,5.0,181.8,-50.4,239.0,5.0,-82.9,229.0,,,,,3.71,0.36,,,normal,volcanic,,n,"Mankinen, 2008",Dalrymple et al. [1967],"excluded because Tectonically rotated, Huntoon Valley, Nev.-Calif.Biotite andesite flow Anchorite Pass. Reversed polarity. Age = 3.71 ± 0.18 Ma. Polarity and age ref. 7, unit W20.",-31.148604940704953,-82.80513576061173,228.89569137522608,82.80513576061173,48.89569137522608,-82.80513576061173,228.89569137522608,,,,
118,VGPs_NAM\12,31,5G122c,38.19,241.26,8.0,197.1,-66.0,248.0,3.5,-74.0,106.5,,,,,,,3.2,3.8,linear,volcanic,,n,"Mankinen, 2008","Gilbert et al., 1968","excluded because Tectonically rotated, Huntoon Valley, Nev.-Calif. Andesite flow west of Anchorite Pass Reversed polarity. age based previous range for volcanic complex",-48.31629796496779,-74.01138490204035,106.48758684899826,74.01138490204035,286.48758684899826,-74.01138490204035,106.48758684899826,,,,
119,VGPs_NAM\12,32,SV27 (S28),38.66,237.38,5.0,0.0,50.8,93.0,8.0,82.8,57.4,,,,,,,2.85,3.35,linear,volcanic,,y,"Mankinen, 1989",Sweetkind et al 2011,"Mount St. Helena, Tuff of Petrified Forest (part of upper member of Fox et al. [1985b]),  demag limited demag steps. Ages compiled in sweetkind, 2011: 2.85 Ma, tuff of Franz valley,  Petrified Forest (3.34–3.35 Ma), the tuff of Pepperwood Ranch (3.19 Ma) and Putah Tuff (3.27 Ma). few errors reported",31.510819625872127,82.85081962587219,57.379999999999995,-82.85081962587219,237.38,-82.85081962587219,237.38,,,,
120,VGPs_NAM\12,33,SV26,38.56,237.37,7.0,164.3,-51.4,8300.0,0.7,-75.6,305.1,,,,,,,2.6,3.0,linear,volcanic,,y,"Mankinen, 1989","Mankinen, 1989 and Sweetkind et al 2011","Calistoga Dome field , Tuff of Petrified Forest (part of upper member of Fox et al. [1985b]) Range reported in Mankinen 1989: 3-2.6 Ma) 2.78 Ma, obsidian of Glass Mountain (unpublished, reported by Sweetkind et al 2011, no uncertainty)",-32.060526250451304,-75.66132586651685,305.192007444192,75.66132586651685,125.19200744419197,-75.66132586651685,305.192007444192,,,,
121,VGPs_NAM\12,34,SV25 (S7),38.56,237.53,8.0,166.4,-68.2,906.0,1.9,-74.1,25.1,,,,,,,2.6,3.0,linear,volcanic,,y,"Mankinen, 1989","Mankinen, 1989 and Sweetkind et al 2011","Calistoga Dome field , Tuff of Petrified Forest (part of upper member of Fox et al. [1985b]) Range reported in Mankinen 1989: 3-2.6 Ma) 2.78 Ma, obsidian of Glass Mountain (unpublished, reported by Sweetkind et al 2011, no uncertainty)",-51.34218568932283,-74.054236634168,25.209136665639107,74.054236634168,205.2091366656391,-74.054236634168,25.209136665639107,,,,
122,VGPs_NAM\12,35,SV24(S6),38.56,237.53,8.0,187.4,-31.3,518.0,2.4,-67.4,218.9,,,,,,,2.6,3.0,linear,volcanic,,y,"Mankinen, 1989","Mankinen, 1989 and Sweetkind et al 2011","Calistoga Dome field , Tuff of Petrified Forest (part of upper member of Fox et al. [1985b]) Range reported in Mankinen 1989: 3-2.6 Ma) 2.78 Ma, obsidian of Glass Mountain (unpublished, reported by Sweetkind et al 2011, no uncertainty)",-16.909521733277764,-67.4015478128931,218.8260526842561,67.4015478128931,38.8260526842561,-67.4015478128931,218.8260526842561,,,,
123,VGPs_NAM\12,36,SV23,38.36,237.79,8.0,37.9,32.0,1270.0,1.6,50.9,349.5,,,,,,,4.7,5.4,linear,volcanic,,y,"Mankinen, 1989","Wagner, 2011","Cup and SaucerAndesite of Atlas Peak:  Waggoner et al., 2011: "" the Lawlor Tuff (4.84 ± 0.02 Ma), the Huichica Tuff (4.76 ± 0.05 Ma), and the tuff of Napa (Healdsburg) (≤  4.70–4.71 ± 0.03 Ma)."" Possibly Pinole Tuff is a maximum age constraint: 5.4–5.2 Ma

                                        
                                
                        
                
        ",17.350614769372406,50.86511341678662,349.5112363117898,-50.86511341678662,169.5112363117898,-50.86511341678662,169.5112363117898,,,,
124,VGPs_NAM\12,37,SV22,38.37,237.74,8.0,352.3,50.9,729.0,2.1,80.8,103.2,,,,,,,4.7,5.4,linear,volcanic,,y,"Mankinen, 1989","Wagner, 2011","Cup and SaucerAndesite of Atlas Peak:  Waggoner et al., 2011: "" the Lawlor Tuff (4.84 ± 0.02 Ma), the Huichica Tuff (4.76 ± 0.05 Ma), and the tuff of Napa (Healdsburg) (≤  4.70–4.71 ± 0.03 Ma)."" Possibly Pinole Tuff is a maximum age constraint: 5.4–5.2 Ma

                                        
                                
                        
                
        ",31.601901846954362,80.7549525355121,103.00057937349032,-80.7549525355121,283.0005793734903,-80.7549525355121,283.0005793734903,,,,
125,VGPs_NAM\12,38,SV21,38.42,237.7,11.0,333.2,29.2,204.0,3.2,57.2,111.0,,,,,4.304,0.094,,,normal,volcanic,,y,"Mankinen, 1989",Sweetkind et al 2011,"Stags Leap Andesite of Atlas Peak, limited demag steps: Sweetkind 2011 age constraints: 4.35 Ma and 4.3 Ma (this paper) for the lowest exposed andesite flow and one of the stratigraphically highest andesite flows, respectively",15.612518617200491,57.220577749342546,111.02754364819077,-57.220577749342546,291.0275436481908,-57.220577749342546,291.0275436481908,,,,
126,VGPs_NAM\12,39,SV20,38.41,237.76,8.0,213.4,-41.3,1688.0,1.4,-58.1,165.3,,,,,4.304,0.094,,,normal,volcanic,,y,"Mankinen, 1989",Sweetkind et al 2011,"Stags Leap Andesite of Atlas Peak, limited demag steps: Sweetkind 2011 age constraints: 4.35 Ma and 4.3 Ma (this paper) for the lowest exposed andesite flow and one of the stratigraphically highest andesite flows, respectively",-23.713998163978925,-58.08156235197923,165.34649163719502,58.08156235197923,345.346491637195,-58.08156235197923,165.34649163719502,,,,
127,VGPs_NAM\12,40,SV19,38.35,237.77,8.0,181.9,-47.6,142.0,3.1,-80.3,227.8,,,,,,,4.7,5.4,linear,volcanic,,y,"Mankinen, 1989","Wagner, 2011","Cup and SaucerAndesite of Atlas Peak:  Waggoner et al., 2011: "" the Lawlor Tuff (4.84 ± 0.02 Ma), the Huichica Tuff (4.76 ± 0.05 Ma), and the tuff of Napa (Healdsburg) (≤  4.70–4.71 ± 0.03 Ma)."" Possibly Pinole Tuff is a maximum age constraint: 5.4–5.2 Ma

                                        
                                
                        
                
        ",-28.703784845019573,-80.22532070447367,227.90706742725934,80.22532070447367,47.907067427259335,-80.22532070447367,227.90706742725934,,,,
128,VGPs_NAM\12,41,SV18,38.35,237.77,8.0,188.1,-54.6,179.0,4.2,-82.8,171.9,,,,,,,4.7,5.4,linear,volcanic,,y,"Mankinen, 1989","Wagner, 2011","Cup and SaucerAndesite of Atlas Peak:  Waggoner et al., 2011: "" the Lawlor Tuff (4.84 ± 0.02 Ma), the Huichica Tuff (4.76 ± 0.05 Ma), and the tuff of Napa (Healdsburg) (≤  4.70–4.71 ± 0.03 Ma)."" Possibly Pinole Tuff is a maximum age constraint: 5.4–5.2 Ma

                                        
                                
                        
                
        ",-35.1290059451021,-82.75751006216294,171.69439274150756,82.75751006216294,351.69439274150756,-82.75751006216294,171.69439274150756,,,,
129,VGPs_NAM\12,42,SV17,38.35,237.77,8.0,180.6,-35.5,401.0,2.8,-71.3,236.1,,,,,,,4.7,5.4,linear,volcanic,,y,"Mankinen, 1989","Wagner, 2011","Cup and SaucerAndesite of Atlas Peak:  Waggoner et al., 2011: "" the Lawlor Tuff (4.84 ± 0.02 Ma), the Huichica Tuff (4.76 ± 0.05 Ma), and the tuff of Napa (Healdsburg) (≤  4.70–4.71 ± 0.03 Ma)."" Possibly Pinole Tuff is a maximum age constraint: 5.4–5.2 Ma

                                        
                                
                        
                
        ",-19.628599750526263,-71.27137119541345,236.00968625794857,71.27137119541345,56.00968625794857,-71.27137119541345,236.00968625794857,,,,
130,VGPs_NAM\12,43,SV16,38.3,237.79,8.0,185.6,-49.1,995.0,1.8,-80.5,207.0,,,,,,,4.7,5.4,linear,volcanic,,y,"Mankinen, 1989","Wagner, 2011","Cup and SaucerAndesite of Atlas Peak:  Waggoner et al., 2011: "" the Lawlor Tuff (4.84 ± 0.02 Ma), the Huichica Tuff (4.76 ± 0.05 Ma), and the tuff of Napa (Healdsburg) (≤  4.70–4.71 ± 0.03 Ma)."" Possibly Pinole Tuff is a maximum age constraint: 5.4–5.2 Ma

                                        
                                
                        
                
        ",-29.994220750733042,-80.4936842699645,207.01137340592197,80.4936842699645,27.011373405921972,-80.4936842699645,207.01137340592197,,,,
